Source ID,Source Name,Author,Title,Description,URL,URL To Image,Published At,Content
,Kotaku,Levi Winslow,Spider-Man 2 Reportedly Cut A Ton Of Venom Content,"About one month on from Marvel’s Spider-Man 2's launch, we’re learning some new details about Insomniac Games’ open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had a ton of content cut before releasing on October 20, par…",https://kotaku.com/spider-man-2-miles-morales-venom-symbiote-cut-content-1851048904,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7797015c8c0c7a626f05c02f05b14006.jpg",2023-11-27T16:15:00Z,"About one month on fromMarvels Spider-Man 2's launch, were learning some new details about Insomniac Games open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had … [+2415 chars]"
,IndieWire,David Ehrlich,‘The Hunger Games: The Ballad of Songbirds & Snakes’ Review: The Rare Hollywood Prequel That Towers Over the Rest of Its Franchise,"Hollywood's obsession with dystopian YA stories might be over, but the sub-genre's best movie just arrived.",https://www.indiewire.com/criticism/movies/hunger-games-ballad-of-songbirds-and-snakes-movie-review-1234923868/,https://www.indiewire.com/wp-content/uploads/2023/11/MV5BOWI1OTMyZGUtYzVmMy00YTZkLWI2ZTEtNDZhOWIzYmRlY2ExXkEyXkFqcGdeQWFybm8@._V1_.jpg,2023-11-09T19:00:00Z,"Does anyone still have an appetite for the Hunger Games? That is the question asked in and by Francis Lawrence’s “The Ballad of Songbirds &amp; Snakes,” a prequel that’s set 64 years before the first… [+13210 chars]"
,Deadline,Nancy Tartaglione,‘The Hunger Games: The Ballad Of Songbirds & Snakes’ Devours $99M Global Opening; ‘Trolls Band Together’ Tops $100M WW – International Box Office,"Refresh for latest…: Lionsgate’s The Hunger Games: The Ballad of Songbirds & Snakes very (very) narrowly missed the $100M mark globally in its opening weekend, but it’s as near as dammit with an estimated $98.5M through Sunday worldwide. The Francis Lawrence-…",https://deadline.com/2023/11/hunger-games-songbirds-and-snakes-opening-global-international-box-office-1235627214/,https://deadline.com/wp-content/uploads/2023/11/boss-unit-220809-00560-r-e1700063337601.jpg?w=1024,2023-11-19T17:28:58Z,"Refresh for latest…: Lionsgate’s The Hunger Games: The Ballad of Songbirds &amp; Snakes very (very) narrowly missed the $100M mark globally in its opening weekend, but it’s as near as dammit with an … [+3496 chars]"
,/FILM,staff@slashfilm.com (Jeremy Mathai),"Dive Into The New Trailer For Night Swim, The Horror Movie About An Evil Swimming Pool","The trailer for Universal/Blumhouse&amp;#39;s new horror movie, Night Swim, features an evil force lurking in the seemingly idyllic depths of a family&amp;#39;s swimming pool.",https://www.slashfilm.com/1458070/night-swim-trailer-horror-movie-evil-swimming-pool/,https://www.slashfilm.com/img/gallery/dive-into-the-new-trailer-for-night-swim-the-horror-movie-about-an-evil-swimming-pool/l-intro-1701276906.jpg,2023-11-29T16:59:33Z,"Well, it's safe to say you'll never catch me playing Marco Polo ever again. ""Night Swim"" comes from writer and director Bryce McGuire and is based on the filmmaker's own 2014 short film, telling the … [+1489 chars]"
,Screen Rant,Sarah Little,Clever Hunger Games Reference Answers Major Ballad Of Songbirds & Snakes Book Question,One throwaway line in The Hunger Games: The Ballad of Songbirds &amp; Snakes confirms a popular fan theory following the release of the book.,https://screenrant.com/hunger-games-ballad-songbirds-snakes-flickerman-caesar-father/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/11/songbirdsandsnakes_easteregg_answersquestions.jpg,2023-11-27T19:15:14Z,"Summary
<ul><li> One line in The Hunger Games: The Ballad of Songbirds &amp; Snakes confirms that Lucky Flickerman is Caesar's father, settling a question unanswered in the book. </li><li> Lucky Fli… [+3055 chars]"
,Deadline,anthonypauldalessandro,‘Wish’ To Rise Disney Animation’s Star Over Thanksgiving With $75M Global Opening; ‘Napoleon’ Charges For $46M WW – Box Office Preview,"Disney original animation is looking at a comeback this Thanksgiving with the princess pic Wish with as much as $45M-$50M over 5-days after suffering a setback over last year’s holiday with Strangeworld which did $18.8M. With the strikes over, and Thanksgivin…",https://deadline.com/2023/11/wish-napoleon-box-office-thanksgiving-projection-1235630318/,https://deadline.com/wp-content/uploads/2023/11/Wish-Napoleon.jpg?w=1024,2023-11-20T23:31:46Z,Disney original animation is looking at a comeback this Thanksgiving with the princess pic Wishwith as much as $45M-$50M over 5-days after suffering a setback over last year’s holiday with Strangewor… [+4215 chars]
,Screen Rant,Monica Coman,"November 2023 Box Office Breakdown: 11 Biggest Stats, Records & Failures","The November 2023 box office featured some underwhelming results, yet some movies exceeded expectations and some hit very important milestones.",https://screenrant.com/november-2023-box-office-breakdown-records-stats/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/11/november-2023-box-office-breakdown-11-biggest-stats-records-failures.jpg,2023-11-30T17:00:17Z,"Summary
<ul><li> Napoleon exceeded expectations and broke director Ridley Scott's 13-year opening curse with a global opening weekend total of $78.8 million. </li><li> Disney's animated movie Wish f… [+9246 chars]"
,The A.V. Club,Saloni Gajjar,Dakota Johnson suits up as clairvoyant Madame Web in the movie's first trailer,"Get ready to spend Valentine’s Day with another promising female superhero team-up. On the heels of the MCU’s The Marvels, Sony has released a trailer for their upcoming Madame Web, starring Dakota Johnson. Lemons, Ellen DeGeneres, and now supervillains—she’s…",https://www.avclub.com/dakota-johnson-suits-up-as-madame-webb-in-first-trailer-1851023751,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/5cca4d0d4cfbcb5e6cd2aa7a1e75dfbb.png",2023-11-15T15:02:00Z,"Get ready to spend Valentines Day with another promising female superhero team-up. On the heels of the MCUs The Marvels, Sony has released a trailer for their upcoming Madame Web, starring Dakota Joh… [+1793 chars]"
,Rock Paper Shotgun,Liam Richardson,Against The Storm review: a roguelite citybuilder awash with great ideas,"Following two years in early access, roguelite citybuilder Against The Storm has finally reached its 1.0 milestone. It’s a combination of genres that seem to pair together as naturally as sausages and strawberry jam. Don’t get me wrong, I’m a fan of both of t…",https://www.rockpapershotgun.com/against-the-storm-review,https://assetsio.reedpopcdn.com/against-the-storm-header-bestest.jpg?width=1200&height=630&fit=crop&enable=upscale&auto=webp,2023-12-04T15:00:00Z,"Against The Storm reviewAn inventive roguelite citybuilder brimming with challenge and excitement, making it a bold step forward for both genres.
<ul><li>Developer: Eremite Games</li><li>Publisher: … [+11873 chars]"
,GQ Magazine,Jack King,"Every question we had about the horses in Napoleon, answered","Move, over, Ken: there's a new horse guy in town. GQ speaks to the horsemasters of Ridley Scott's historical epic, who assembled over 100 equines for the most striking battle scenes in recent horsey memory.",https://www.gq.com/story/how-napoleon-assembled-an-all-star-cast-of-horse-actors-for-austerlitz,"https://media.gq.com/photos/65664729f12a08f92d70cc83/16:9/w_1280,c_limit/Napoleon_horses_HP_0002_M230928_SP007-2.jpg",2023-11-28T20:42:01Z,"The Naprous' played a role in every equine element of Napoleon's production, from ensuring that the tack, harnesses and saddles used were period-appropriate, to choreo and performance training. Our c… [+2414 chars]"
,Vulture,Joe Reid,MCU Drafters Take a Marv-‘L’,"An update in the Movies Fantasy League standings include box office implications from ‘The Marvels’ and ‘The Holdovers,’ plus, a deep dive into a very special mini-league: AllOfUsGarys!",http://www.vulture.com/2023/11/mcu-the-marvels-the-holdovers-box-office-movies-fantasy-league.html,https://pyxis.nymag.com/v1/imgs/bda/268/6ab7a46317a54874573bab2826bcf01837-mfl-11-13-2023.1x.rsocial.w1200.jpg,2023-11-14T17:00:19Z,"This is the latest edition of the Movies Fantasy League newsletter. The drafting window for this season has closed, but you can still sign up to get the newsletter, which provides a weekly recap of b… [+7666 chars]"
,Deadline,Katie Campione,Josh Andrés Rivera On The “Challenge” Of Playing Aaron Hernandez In ‘American Sports Story’,Josh Andrés Hernandez is preparing to dig into the mind of Aaron Hernandez for his upcoming role in Ryan Murphy’s American Sports Story. The actor spoke with Deadline about preparing to portray the troubled former Patriots tight end at Monday’s Los Angeles pr…,https://deadline.com/2023/11/josh-andres-rivera-cast-aaron-hernandez-american-sports-story-interview-1235611768/,https://deadline.com/wp-content/uploads/2023/11/GettyImages-1792538000.jpg?w=1000,2023-11-14T18:00:00Z,"Josh Andrés Hernandez is preparing to dig into the mind of Aaron Hernandez for his upcoming role in Ryan Murphy‘s American Sports Story. 
The actor spoke with Deadline about preparing to portray the… [+1629 chars]"
,Forbes,"B.D. Dalton, Forbes Councils Member, 
 B.D. Dalton, Forbes Councils Member
 https://www.forbes.com/sites/forbesbusinesscouncil/people/bddalton/",Three Traps To Avoid When Scaling A Successful Business,"To help get you ahead, here are three traps to avoid when looking to scale a business.",https://www.forbes.com/sites/forbesbusinesscouncil/2023/12/05/three-traps-to-avoid-when-scaling-a-successful-business/,https://imageio.forbes.com/specials-images/imageserve/656f257d89c86e0de831133f/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-12-05T14:30:40Z,"B.D. Dalton II the Lazy Overachiever, writer and dealmaker brings 25 years of success and failure. Rockfine Group.
getty
Scaling a business can be a perilous process. The understandable temptation … [+3839 chars]"
,GoNintendo,rawmeatcowboy,"Five Nights at Freddy's movie getting physical release Dec. 12th, 2023",Just in time for the holidays,https://gonintendo.com/contents/29264-five-nights-at-freddy-s-movie-getting-physical-release-dec-12th-2023,https://gonintendo.com/attachments/image/40096/file/medium-a55478cc0af558d07badf6cbbbea1eeb.png,2023-11-29T21:34:00Z,"Just yesterday, we learned that Five Nights and Freddys has grossed $136 million in the United States and $160 million overseas for a grand total of $296 million. That made it Blumhouses highest gros… [+1223 chars]"
,Rolling Stone,CT Jones,Audiences Were Losing Faith in YA Films. These Authors Proved Them Wrong,YA authors tell Rolling Stone fan bases have always understood their books — it was the film and TV industry that needed to learn a few lessons.,https://www.rollingstone.com/culture/culture-features/hunger-games-ballad-of-songbirds-percy-jackson-ya-fiction-1234892786/,https://www.rollingstone.com/wp-content/uploads/2023/11/young-adult-fiction.jpg?crop=0px%2C62px%2C1800px%2C1014px&resize=1600%2C900,2023-11-25T15:40:17Z,"YA is dead — at least, that was one prevailingthought after a string of popular young adult books failed to garner success on screens in 2016.  Studio executives blamed the slew of unsuccessful adapt… [+7991 chars]"
,/FILM,staff@slashfilm.com (Jenna Busch),The Marvels' Young Avengers Tease Originally Featured More Characters [Exclusive],The Marvels star Iman Vellani has confirmed that she shot a different version of the film&amp;#39;s Young Avengers tease than the one that made the theatrical cut.,https://www.slashfilm.com/1446963/the-marvels-young-avengers-tease-originally-featured-more-characters/,https://www.slashfilm.com/img/gallery/the-marvels-young-avengers-tease-originally-featured-more-characters-exclusive/l-intro-1700051741.jpg,2023-11-15T13:45:30Z,We may end up getting to see the banter between Kate Bishop and Kamala Khan in the film's home media release or a Disney+ special. Considering these two are my absolute favorites of the Young Avenger… [+1201 chars]
,HuffPost,Jazmin Tolliver,Jennifer Lawrence Dismisses Plastic Surgery Rumors After Speculation From Fans,The “Hunger Games” star chatted with Kylie Jenner about claims that she went under the knife in recent years.,https://www.huffpost.com/entry/jennifer-lawrence-addresses-plastic-surgery-rumors_n_6564f3fce4b0f35896f6f0c9,https://img.huffingtonpost.com/asset/6564f4fe240000bd17554525.jpeg?cache=AgScN1U1PO&ops=1200_630,2023-11-27T23:19:26Z,"Jennifer Lawrence is clearing the air after internet trolls speculated that the actor surgically altered her appearance. 
In a new conversation published in Interview, the No Hard Feelings star sat … [+4585 chars]"
,JoBlo.com,Cody Hamman,Five Nights at Freddy’s is Blumhouse’s highest-grossing movie,"The video game adaptation Five Nights at Freddy's has become the highest-grossing release from Blumhouse Productions
The post Five Nights at Freddy’s is Blumhouse’s highest-grossing movie appeared first on JoBlo.",https://www.joblo.com/five-nights-gross/,https://www.joblo.com/wp-content/uploads/2023/08/five-nights-at-freddys.jpg,2023-11-27T17:26:20Z,"The video game adaptation Five Nights at Freddy’s has become the highest-grossing release from Blumhouse Productions
Blumhouse Productions has been one of the biggest names in horror for several yea… [+3600 chars]"
,/FILM,staff@slashfilm.com (Witney Seibold),"The Marvels Musical Planet Scene Was Originally Longer, And Iman Vellani Loved It [Exclusive]",Iman Vellani loved filming the musical sequence on Aladna in The Marvels but was disappointed to see how much of it was left out of the theatrical cut.,https://www.slashfilm.com/1446867/the-marvels-musical-planet-scene-longer-iman-vellani-loved-it/,https://www.slashfilm.com/img/gallery/the-marvels-musical-planet-scene-was-originally-longer-and-iman-vellani-loved-it-exclusive/l-intro-1699995259.jpg,2023-11-14T22:00:55Z,"When asked about the cut and/or reshot scenes for ""The Marvels,"" Vellani was forthcoming, saying:
""There's a longer version of the Aladna dance. I am a musical theater nerd, and I loved it. They sen… [+1523 chars]"
,ComingSoon.net,Jeff Ames,Box Office Results: Beyonce and Godzilla Lead Quiet December Weekend,"The first week of December resulted in a relatively quiet box office, albeit with a few pleasant surprises. Among them is Renaissance: A Film by Beyonce, which took the top domestic spot with $22 million, per Deadline. Sure, this latest concert venture is far…",https://www.comingsoon.net/movies/news/1423776-box-office-results-beyonce-and-godzilla-lead-quiet-december-weekend,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/12/Box-Office-Beyonce.png?resize=1200,630",2023-12-03T22:04:11Z,"The first week of December resulted in a relatively quiet box office, albeit with a few pleasant surprises. Among them is Renaissance: A Film by Beyonce, which took the top domestic spot with $22 mil… [+2738 chars]"
fortune,Fortune,"Jake Coyle, The Associated Press",'Hunger Games' leads weekend box office again as 'Napoleon' has to settle for second place,Ridley Scott's epic outperformed expectations to take $32.5 million over the five-day weekend and an estimated $20.4 million Friday through Sunday.,https://fortune.com/2023/11/27/hunger-games-leads-weekend-box-office-napoleon-second-place-disney-wish/,"https://content.fortune.com/wp-content/uploads/2023/11/AP23318743985894-e1701076301471.jpg?resize=1200,600",2023-11-27T09:12:48Z,"The Walt Disney Co.s Wish had been expected to rule the Thanksgiving weekend box office, but moviegoers instead feasted on leftovers, as The Hunger Games: The Ballad of Songbirds and Snakes led ticke… [+5162 chars]"
,TheWrap,Dessi Gomez,How ‘Hunger Games’ Prequel Star Josh Andrés Rivera Built Sejanus Around ‘Empathy First and Foremost’,"“Hunger Games: The Ballad of Songbirds and Snakes” character Sejanus Plinth might be the most songbird of any of the characters, besides Hunter Schafer’s Tigris, at least in terms of his morality.",http://www.thewrap.com/hunger-games-prequel-star-josh-andres-interview/,https://www.thewrap.com/wp-content/uploads/2023/11/ballad-of-songbirds-and-snakes-sejanus-plinth-josh-andres-rivera.jpg,2023-12-01T01:52:35Z,"Spoiler alert: The following contains major spoilers from The Ballad of Songbirds and Snakes.
Hunger Games: The Ballad of Songbirds and Snakes character Sejanus Plinth might be the most songbird of … [+5582 chars]"
,Forbes,"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/","‘Wish’ Tried, Disastrously, To Make A Disney Animation Cinematic Universe","If you think Disney has learned a few lessons and will start moving away from trying to make everything a cinematic universe, you will be proven wrong by Wish,",https://www.forbes.com/sites/paultassi/2023/11/27/wish-tried-disastrously-to-make-a-disney-animation-cinematic-universe/,https://imageio.forbes.com/specials-images/imageserve/6564bc6447bc2b46a0972538/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-11-27T16:00:43Z,"Wish
Disney
If you think Disney has learned a few lessons and will start moving away from trying to make everything a cinematic universe, you will be proven wrong by Wish, the recent Disney animati… [+2470 chars]"
,Biztoc.com,wsj.com,‘The Hunger Games: The Ballad of Songbirds and Snakes’ Review: Prequel Without a Purpose,"Along with the “Twilight” series, the “Hunger Games” films now seem like an unfortunate artifact of Obama-era teen taste. Interest in the latter saga fizzled amid the unwise decision to stretch out the third novel in Suzanne Collins ’s trilogy with enough fil…",https://biztoc.com/x/4cad6e889b2acf0e,https://c.biztoc.com/p/4cad6e889b2acf0e/s.webp,2023-11-16T22:46:06Z,"Along with the Twilight series, the Hunger Games films now seem like an unfortunate artifact of Obama-era teen taste. Interest in the latter saga fizzled amid the unwise decision to stretch out the t… [+277 chars]"
,Screen Rant,Kai Young,The Marvels' $197m Box Office Run Officially Breaks The MCU's 15-Year Record,"The Marvels has finished its box office run with a disappointing total for Marvel Studios, breaking a record that existed since the MCU's beginnings.",https://screenrant.com/the-marvels-box-office-mcu-lowest-record-break/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/11/brie-larson-in-the-marvels.jpg,2023-12-04T14:00:20Z,"Summary
<ul><li> Disney's latest Phase 5 film, The Marvels, has become the lowest-grossing MCU movie in history, generating only $197 million compared to The Incredible Hulk's $264.8 million. </li><… [+3238 chars]"
,/FILM,staff@slashfilm.com (Ryan Scott),The Marvels Suggests A Strange Plan For The MCU's X-Men – But What Happens Next?,"The Marvels mid-credits scene includes quite the surprise for longtime fans of the X-Men movies, but what does this mean for their place in the MCU&amp;#39;s future?",https://www.slashfilm.com/1442979/the-marvels-strange-plan-mcu-x-men-future/,https://www.slashfilm.com/img/gallery/the-marvels-suggests-a-strange-plan-for-the-mcus-x-men-but-what-happens-next/l-intro-1699554438.jpg,2023-11-10T16:00:00Z,"Warning: This article contains majorspoilersfor ""The Marvels.""
""The Marvels"" has finally arrived, and it may well be the last Marvel Cinematic Universe movie to grace our screens for a good while. ""… [+1932 chars]"
,Destructoid,Michael Murphy,Minecraft movie adds Peacemaker’s Danielle Brooks to cast,"The Minecraft movie is adding more stars to its lineup. Peacemaker star Danielle Brooks, according to Deadline, has been cast in the live-action adaptation in an unknown role, as well as Sebastian Eugene Hansen.




https://twitter.com/DEADLINE/status/1730383…",https://www.destructoid.com/minecraft-movie-adds-peacemakers-danielle-brooks-to-cast/,https://www.destructoid.com/wp-content/uploads/2023/06/MinecraftGamesHeader.jpg,2023-12-01T19:56:51Z,"The Minecraft movie is adding more stars to its lineup. Peacemaker star Danielle Brooks, according to Deadline, has been cast in the live-action adaptation in an unknown role, as well as Sebastian Eu… [+2281 chars]"
,Vox,Alex Abad-Santos,The Ballad of Songbirds & Snakes might be the best Hunger Games movie yet,The Hunger Games: The Ballad of Songbirds & Snakes finds a new wrinkle in a story we thought we knew.,https://www.vox.com/culture/2023/11/17/23965577/hunger-games-songbirds-snakes-movie-review,https://cdn.vox-cdn.com/thumbor/KOIsZPm9KZ27PuYTBtsN2NKroWc=/0x0:6000x3141/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25092243/boss_unit_220920_01273_r.jpg,2023-11-17T18:15:00Z,"When Mockingjay: Part II, the last Hunger Games movie, was released in 2015, Barack Obama was president, Taylor Swifts original 1989 album was the only version in existence, and Jon Snow was maybe de… [+9578 chars]"
,PetaPixel,Matt Growcoot,Ridley Scott Used Multiple Cameras While Filming ‘Napoleon’,"Director Ridley Scott has revealed that he always uses at least four cameras while making movies and says his technique paid off for his latest historical epic, Napoleon.
[Read More]",https://petapixel.com/2023/12/05/ridley-scott-used-multiple-cameras-while-filming-napoleon/,https://petapixel.com/assets/uploads/2023/12/Napoleon-premiere.jpg,2023-12-05T14:20:38Z,"Director Ridley Scott and Joaquin Phoenix at the film premiere of Napoleon at the Prado Museum in Madrid, Spain.
Director Ridley Scott has revealed that he always uses at least four cameras while ma… [+2658 chars]"
