Source ID,Source Name,Author,Title,Description,URL,URL To Image,Published At,Content
,Hackaday,Al Williams,General Instruments Video Game Chip Rides Again,"Early video games like Pong were not computer-controlled. They used discrete logic to generate the TV signals. As you might expect, the market exploded when you could get all the logic on a chip. M…",https://hackaday.com/2023/11/13/general-instruments-video-game-chip-rides-again/,https://hackaday.com/wp-content/uploads/2023/11/pong.png,2023-11-13T09:00:33Z,"Early video games like Pong were not computer-controlled. They used discrete logic to generate the TV signals. As you might expect, the market exploded when you could get all the logic on a chip. Man… [+1242 chars]"
,Forbes,"Zenger News, Contributor, 
 Zenger News, Contributor
 https://www.forbes.com/sites/zengernews/",Descendant Of Napoleon Sounds Off Film’s Portrays His Leadership,A descendant of Napoleon offers this take on the new film's portrayal of the famous French leader,https://www.forbes.com/sites/zengernews/2023/11/28/descendant-of-napoleon-sounds-off-films-portrays-his-leadership/,https://imageio.forbes.com/specials-images/imageserve/6564cb4a9ed3b74fed081bfa/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-11-28T08:30:57Z,"Prince Imperial Joachim Murat sits for a portrait photo, an image of his famous ancestor sits behind ... [+] him. Murat is related to Napoleon, the famous French emperor is the subject of a new major… [+6035 chars]"
,Kotaku,Levi Winslow,Spider-Man 2 Reportedly Cut A Ton Of Venom Content,"About one month on from Marvel’s Spider-Man 2's launch, we’re learning some new details about Insomniac Games’ open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had a ton of content cut before releasing on October 20, par…",https://kotaku.com/spider-man-2-miles-morales-venom-symbiote-cut-content-1851048904,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7797015c8c0c7a626f05c02f05b14006.jpg",2023-11-27T16:15:00Z,"About one month on fromMarvels Spider-Man 2's launch, were learning some new details about Insomniac Games open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had … [+2415 chars]"
,PlayStation LifeStyle,Neil Bolt,Ancient Dungeon VR Gets PSVR2 Release Date,Procedurally generated dungeon crawler Ancient Dungeon VR has a release date and is coming to PSVR2 next week. Ancient Dungeon VR Release Date Ancient Dungeon VR comes to PlayStation VR2 on December 8th as the PlayStation headset ends the year with a flurry o…,https://www.playstationlifestyle.net/2023/12/02/ancient-dungeon-vr-psvr2/,"https://www.playstationlifestyle.net/wp-content/uploads/sites/9/2023/12/ancient-dungeon-vr-psvr2.jpg?resize=1200,630",2023-12-02T15:44:47Z,"Procedurally generated dungeon crawler Ancient Dungeon VR has a release date and is coming to PSVR2 next week.
Ancient Dungeon VR comes to PlayStation VR2 on December 8th as the PlayStation headset … [+1388 chars]"
,GoNintendo,rawmeatcowboy,"Five Nights at Freddy's movie getting physical release Dec. 12th, 2023",Just in time for the holidays,https://gonintendo.com/contents/29264-five-nights-at-freddy-s-movie-getting-physical-release-dec-12th-2023,https://gonintendo.com/attachments/image/40096/file/medium-a55478cc0af558d07badf6cbbbea1eeb.png,2023-11-29T21:34:00Z,"Just yesterday, we learned that Five Nights and Freddys has grossed $136 million in the United States and $160 million overseas for a grand total of $296 million. That made it Blumhouses highest gros… [+1223 chars]"
,The A.V. Club,The A.V. Club Bot,"The week in entertainment news: The Golden Bachelor gets tarnished, and Scream's salary scare","The secret partner or very recent ex back home is a time-honored Bachelor Nation tradition, perhaps most notably practiced by Hannah Brown’s short-lived fiancé Jed Wyatt, who was later exposed for being in a relationship the entire time he was on the show. Th…",https://www.avclub.com/the-week-in-entertainment-news-the-golden-bachelor-get-1851065717,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/fed69f8e26d7f0d9b9cc4c9ceb0036cc.jpg",2023-12-02T14:00:00Z,"The secret partner or very recent ex back home is a time-honored Bachelor Nation tradition, perhaps most notably practiced by Hannah Browns short-lived fiancé Jed Wyatt, who was later exposed for bei… [+3814 chars]"
,Variety,Naman Ramachandran,"‘The Marvels’ Debuts Atop U.K., Ireland Box Office as ‘Tiger 3’ Roars","Disney’s “The Marvels” debuted atop the U.K. and Ireland box office with £3.4 million ($4.2 million), according to numbers released by Comscore. However, in keeping with its global bow, the opening was soft as the latest installment in the MCU scored just abo…",https://variety.com/2023/film/box-office/the-marvels-uk-ireland-box-office-tiger-3-1235790192/,https://variety.com/wp-content/uploads/2023/11/the-marvels-brie-larson.jpg?w=1000&h=562&crop=1,2023-11-14T12:57:43Z,"Disney’s “The Marvels” debuted atop the U.K. and Ireland box office with £3.4 million ($4.2 million), according to numbers released by Comscore. 
However, in keeping with its global bow, the opening… [+1945 chars]"
polygon,Polygon,Charlie Hall,"Witcher to fight Buffy, Deadpool, Bruce Lee, and Beowulf with new Unmatched release","Unmatched, the action board game of fanciful matchups, is adding The Witcher to a lineup that already includes Buffy, Bruce Lee, and Beowulf.",https://www.polygon.com/tabletop-games/23980911/unmatched-the-witcher-release-date-price,https://cdn.vox-cdn.com/thumbor/L6VK2K0TOvkI7Xf_5rey-reBXKw=/104x0:3771x1920/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24755996/The_Witcher_n_S3_E4_00_28_49_08.jpg,2023-11-29T15:00:42Z,"Unmatched, the wildly popular action board game from Restoration Games, will add Geralt of Rivia the Witcher himself and five of his closest allies to a slate of fighters already teeming with talent.… [+2105 chars]"
,[Removed],,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
techradar,TechRadar,Athena Dawson,Prime Video’s new game-inspired series looks equal parts haunting and thrilling,We just got our first look at the series version of the popular dystopian game.,https://www.techradar.com/streaming/entertainment/prime-videos-new-game-inspired-series-looks-equal-parts-haunting-and-thrilling,https://cdn.mos.cms.futurecdn.net/nuu9o3aqGmvrAQMrKxqYYK-1200-80.jpg,2023-11-28T23:57:00Z,"Prime Video finally teased a first look at its upcoming show based on the popular video game series Fallout, and it looks like it will closely follow the plot of the game series.
Amazon Studios reve… [+2133 chars]"
,Deadline,anthonypauldalessandro,Apple’s ‘Napoleon’ Sets Thanksgiving Global Box Office Battle Plan Via Sony With $46M WW Start – Preview,"EXCLUSIVE: Getting a leg-up here on our Thanksgiving stretch preview, Apple Studios production of Ridley Scott’s Napoleon will invade the global box office via Sony this Wednesday, in what’s shaping up to be a $46M WW global start. Split up for the Wednesday-…",https://deadline.com/2023/11/napoleon-global-box-office-opening-projection-1235617741/,https://deadline.com/wp-content/uploads/2023/11/NAPO_Feature_AM_10421_2000x1125_thumbnail.jpg?w=1024,2023-11-18T01:53:37Z,"EXCLUSIVE: Getting a leg-up here on our Thanksgiving stretch preview, Apple Studios production of Ridley Scott’s Napoleonwill invade the global box office via Sony this Wednesday, in what’s shaping u… [+2635 chars]"
,/FILM,staff@slashfilm.com (Ryan Scott),The Marvels To Finish Box Office Run As Lowest-Grossing MCU Movie Ever,"Disney will cease reporting box office numbers for The Marvels after just four weekends, as the MCU movie limps towards the finish line.",https://www.slashfilm.com/1461809/marvels-box-office-lowest-grossing-mcu/,https://www.slashfilm.com/img/gallery/the-marvels-to-finish-box-office-run-as-lowest-grossing-mcu-movie-ever/l-intro-1701710991.jpg,2023-12-04T18:00:49Z,We will be analyzing what went wrong here for years to come but let's be clear: there is nothing to celebrate. It's bad for movie theaters that were depending on this movie to help keep ticket sales … [+1563 chars]
,/FILM,staff@slashfilm.com (Hannah Shaw-Williams),Ridley Scott's Napoleon Conquered The World Over Thanksgiving (At The Box Office),"Napoleon grossed $78.8 million worldwide over the Thanksgiving holiday, ranking in first place thanks to a strong overseas performance.",https://www.slashfilm.com/1455897/napoleon-ridley-scott-worldwide-box-office-thanksgiving/,https://www.slashfilm.com/img/gallery/ridley-scotts-napoleon-conquered-the-world-over-thanksgiving-at-the-box-office/l-intro-1701107195.jpg,2023-11-27T20:00:41Z,"Ridley Scott's latest historical tale is already off to a much better start than ""The Last Duel."" In fact, ""Napoleon"" conquered the worldwide box office over Thanksgiving, and while it came in second… [+1106 chars]"
ign,IGN,Erik Adams,The Hunger Games: The Ballad of Songbirds and Snakes Review,The prequel rushes Rachel Zegler and Tom Blyth through a rich story that needs more time for its characters’ conflicts and manipulations to feel earned.,https://www.ign.com/articles/the-hunger-games-the-ballad-of-songbirds-and-snakes-review,https://assets-prd.ignimgs.com/2023/11/09/mixcollage-09-nov-2023-12-46-pm-2433-1699555743576.jpg?width=1280,2023-11-09T17:00:00Z,"We know what were in for when we sit down for a Hunger Games movie. Adapted from Suzanne Collins trilogy for young adults, theyre full of commentary-via-metaphor on class, politics, war, propaganda, … [+5487 chars]"
ign,IGN,Jacob Kienlen,10 Movies Like The Hunger Games to Watch After the Prequel,"Dark dystopian futures, young adult favorites, and more.",https://www.ign.com/articles/best-movies-like-the-hunger-games,https://assets-prd.ignimgs.com/2023/12/01/guns-akimbo-1701457728499.jpg?width=1280,2023-12-03T16:03:00Z,"One of the most popular book-to-movie series in recent history, The Hunger Games hype is not over yet. Based on the 2020 novel The Hunger Games: The Ballad of Songbirds &amp; Snakes, a new movie of t… [+7047 chars]"
,IndieWire,Kate Erbland,"Vanessa Kirby Knows ‘Napoleon’ Is Funny, but That’s Only Part of the ‘Extreme’ World She Needed to Inhabit","The British actress steals the show in Ridley Scott's unhinged epic, and as she tells IndieWire, it's all part of her journey toward embracing what really excites her: the anti-hero.",https://www.indiewire.com/awards/consider-this/vanessa-kirby-napoleon-interview-1234930201/,https://www.indiewire.com/wp-content/uploads/2023/11/GettyImages-1793526104.jpg,2023-11-29T20:30:00Z,"[Editor’s note: The following interview contains some spoilers for Ridley Scott’s “Napoleon” — and the factual events on which it is based.]
“Napoleon” star Vanessa Kirby— cast in Ridley Scott’s spr… [+12462 chars]"
,Destructoid,Andrea Gonzalez,7 of the best RPG Maker horror games you should check out,"RPG Maker and indie horror games have an amazing symbiotic relationship. The engine is relatively cheap and easy to use, even for those who have little experience with coding games. It also has enough flexibility to let creators create wonderful 2D adventures…",https://www.destructoid.com/best-rpg-maker-horror-games/,https://www.destructoid.com/wp-content/uploads/2023/11/ib-steam-page-intro.jpg,2023-11-28T22:31:41Z,"RPG Maker and indie horror games have an amazing symbiotic relationship. The engine is relatively cheap and easy to use, even for those who have little experience with coding games. It also has enoug… [+6614 chars]"
,[Removed],,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
,IndieWire,Tom Brueggemann,Only One 2023 Movie with a Budget Over $200 Million Has Made a Profit (So Far) This Year,"And there's no assurance that others will follow suit. As ""Wish"" and ""Napoleon"" join the $200 Million Club, we examine the increasingly slippery slope of making money on very big-budget movies.",https://www.indiewire.com/news/box-office/2023-movies-200-million-budget-1234928420/,https://www.indiewire.com/wp-content/uploads/2023/05/guardians-of-the-galaxy-vol-3_Mnuri2-1024x683-1.jpg,2023-11-27T19:00:00Z,"With animated tale “Wish” (Disney) and Amazon’s historical epic “Napoleon” (Sony) both opening last week on November 22, we now have 13 releases in 2023 that cost $200 million or more; when “Aquaman … [+6602 chars]"
,Boston Herald,Associated Press,"‘Hunger Games’ feasts, ‘Napoleon’ comes up short","The Walt Disney Co.'s ""Wish"" had been expected to rule the Thanksgiving weekend box office, but moviegoers instead feasted on leftovers, as ""The Hunger Games: The Ballad of Songbirds and Snakes"" led ticket sales for the second weekend, according to studio est…",https://www.bostonherald.com/2023/11/26/hunger-games-feasts-napoleon-comes-up-short/,https://www.bostonherald.com/wp-content/uploads/2023/11/AP23318743985894.jpg?w=1024&h=475,2023-11-26T20:43:42Z,"NEW YORK The Walt Disney Co.’s “Wish” had been expected to rule the Thanksgiving weekend box office, but moviegoers instead feasted on leftovers, as “The Hunger Games: The Ballad of Songbirds and Sna… [+3018 chars]"
,Deadline,Bruce Haring,"‘The Marvels’ Lacked On-Set Supervision, Bob Iger Admits In Analysis Of Its Dismal Box Office","Disney CEO Bob Iger blames the pandemic effect as part of the reason for the dismal box office results on The Marvels. Speaking at a New York Times business summit earlier this week, Iger said the studio needs some revitalization. ″The Marvels was shot during…",https://deadline.com/2023/12/the-marvels-lacked-on-set-supervision-bob-iger-admits-1235649619/,https://deadline.com/wp-content/uploads/2023/11/GettyImages-1465828506.jpg?w=1024,2023-12-02T16:52:21Z,"Disney CEO Bob Iger blames the pandemic effect as part of the reason for the dismal box office results on The Marvels. 
Speaking at a New York Times business summit earlier this week, Iger said the … [+1403 chars]"
,/FILM,staff@slashfilm.com (Jeremy Mathai),What You Need To Remember From The Hunger Games To Watch The Ballad Of Songbirds And Snakes,"The Hunger Games Universe isn&amp;#39;t the most complicated extended universe in existence, but Songbirds and Snakes is best enjoyed with a little primer.",https://www.slashfilm.com/1448042/the-hunger-games-ballad-of-songbirds-and-snakes-what-you-need-to-remember/,https://www.slashfilm.com/img/gallery/what-you-need-to-remember-from-the-hunger-games-to-watch-the-ballad-of-songbirds-and-snakes/l-intro-1700083281.jpg,2023-11-16T14:00:00Z,"Every villain needs their signature, and Coriolanus Snow's symbol of choice comes loaded with meaning. Throughout the original ""The Hunger Games"" movies, we see the sinister President commonly associ… [+1552 chars]"
,Kotaku,Levi Winslow,Spider-Man 2 Reportedly Cut A Ton Of Venom Content,"About one month on from Marvel’s Spider-Man 2's launch, we’re learning some new details about Insomniac Games’ open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had a ton of content cut before releasing on October 20, par…",https://kotaku.com/spider-man-2-miles-morales-venom-symbiote-cut-content-1851048904,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7797015c8c0c7a626f05c02f05b14006.jpg",2023-11-27T16:15:00Z,"About one month on fromMarvels Spider-Man 2's launch, were learning some new details about Insomniac Games open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had … [+2415 chars]"
,VOA News,webdesk@voanews.com (Associated Press),Beyoncé’s ‘Renaissance’ Tops Box Office With $21 Million Debut,"Beyoncé ruled the box office this weekend. Her concert picture, “Renaissance: A Film by Beyoncé,” opened in first place with $21 million in North American ticket sales, according to estimates from AMC Theatres Sunday.




The post-Thanksgiving, early December…",https://www.voanews.com/a/beyoncé-s-renaissance-tops-box-office-with-21-million-debut-/7382581.html,https://gdb.voanews.com/71ed9368-8902-4cbe-9e32-637e1bfa97f5_cx0_cy3_cw0_w1200_r1.jpg,2023-12-03T21:01:11Z,"Beyoncé ruled the box office this weekend. Her concert picture, Renaissance: A Film by Beyoncé, opened in first place with $21 million in North American ticket sales, according to estimates from AMC … [+5995 chars]"
,/FILM,staff@slashfilm.com (Danielle Ryan),Ridley Scott Has A Hot Take On The 'Villain' Of Gladiator – It's Not Joaquin Phoenix,"As director Ridley Scott sees it, both Commodus and Maximus are victims of Marcus Aurelius&amp;#39; failures as a father in Gladiator.",https://www.slashfilm.com/1447879/ridley-scott-villain-of-gladiator-not-joaquin-phoenix/,https://www.slashfilm.com/img/gallery/ridley-scott-has-a-hot-take-on-the-villain-of-gladiator-its-not-joaquin-phoenix/l-intro-1700075939.jpg,2023-11-16T17:00:50Z,"One of the most memorable things about Ridley Scott's incredible Roman epic ""Gladiator"" is just how insufferable Joaquin Phoenix's character Commodus can be. He serves as a foil to Russell Crowe's Ma… [+1105 chars]"
,Forbes,"Zenger News, Contributor, 
 Zenger News, Contributor
 https://www.forbes.com/sites/zengernews/",Descendant Of Napoleon Sounds Off Film’s Portrays His Leadership,A descendant of Napoleon offers this take on the new film's portrayal of the famous French leader,https://www.forbes.com/sites/zengernews/2023/11/28/descendant-of-napoleon-sounds-off-films-portrays-his-leadership/,https://imageio.forbes.com/specials-images/imageserve/6564cb4a9ed3b74fed081bfa/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-11-28T08:30:57Z,"Prince Imperial Joachim Murat sits for a portrait photo, an image of his famous ancestor sits behind ... [+] him. Murat is related to Napoleon, the famous French emperor is the subject of a new major… [+6035 chars]"
,ComingSoon.net,Joon Dutta Roy,A Few Good Men (1992) Streaming: Watch & Stream Online via AMC Plus,"If you’re wondering where to stream A Few Good Men online, then you have come to the right place. We have all the streaming details. Directed by Rob Reiner, the film follows the military lawyer, Lieutenant Daniel Kaffee. He has a task of defending two marine …",https://www.comingsoon.net/guides/news/1411089-a-few-good-men-1992-streaming-watch-stream-online-via-amc-plus,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/A-Few-Good-Men.jpg?resize=1200,630",2023-11-22T11:52:50Z,"If youre wondering where to stream A Few Good Men online, then you have come to the right place. We have all the streaming details. Directed by Rob Reiner, the film follows the military lawyer, Lieut… [+2354 chars]"
,ComingSoon.net,Abdul Azim Naushad,Did Jennifer Lawrence Get Plastic Surgery? Star Denies Eye Surgery Rumors,"After rumors about Hollywood star Jennifer Lawrence getting plastic surgery began swirling around the web, fans are curious about whether or not it is the case. Here is how The Hunger Games actress reacted to the rumors. Jennifer Lawrence denies plastic surge…",https://www.comingsoon.net/guides/news/1417169-jennifer-lawrence-on-plastic-surgery-rumors-eye-makeup,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/Jennifer-Lawrence-Plastic-Surgery.jpg?resize=1200,630",2023-11-28T14:39:11Z,"After rumors about Hollywood star Jennifer Lawrence getting plastic surgery began swirling around the web, fans are curious about whether or not it is the case. Here is how The Hunger Games actress r… [+1467 chars]"
,Biztoc.com,nytimes.com,‘The Hunger Games’ Is Back. Here’s What You Need to Know,"Arriving eight years after the most recent film in the franchise, “The Hunger Games” is back with a new installment: “The Ballad of Songbirds & Snakes.” Adapted from a 2020 novel by Suzanne Collins, the author who created the “Hunger Games,” this film serves …",https://biztoc.com/x/9f71da6dde3db4ed,https://c.biztoc.com/p/9f71da6dde3db4ed/s.webp,2023-11-17T18:52:14Z,"Arriving eight years after the most recent film in the franchise, The Hunger Games is back with a new installment: The Ballad of Songbirds &amp; Snakes. Adapted from a 2020 novel by Suzanne Collins, … [+280 chars]"
abc-news,ABC News,ABC News,WATCH: 'The Marvels' take over the Las Vegas Sphere,"Captain Marvel’s cat Goose, was on full display outside the new, immersive entertainment venue in Las Vegas for ""The Marvels"" premiere this week.",https://abcnews.go.com/Entertainment/video/marvels-las-vegas-sphere-104806737,https://i.abcnewsfe.com/a/1437c640-804a-4a42-90db-52e980bbd36f/231110_abc_social_marvel_cat_hpMain_16x9.jpg?w=992,2023-11-10T23:37:56Z,"<ul><li>Whats next for Russia? 
</li><li>What comes next after Texas school shooting?
</li><li>What's next for abortion rights in America?
</li><li>The new battle for voting rights
</li><li>How w… [+2272 chars]"
,Vox,Nylah Burton,"The truth about Napoleon and Josephine’s marriage, divorce, and lasting legacy","Napoleon’s marriage to and divorce from Empress Josephine, not quite explained by Ridley Scott’s new movie.",https://www.vox.com/2023/11/30/23981269/napoleon-josephine-marriage-divorce-ridley-scott-bonaparte-history-true-story,https://cdn.vox-cdn.com/thumbor/oGT4RblJKVjbKhRJ-OzFcoapoyQ=/0x21:1280x691/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25120369/img2.jpg,2023-11-30T12:30:00Z,"What viewers might want or expect from Ridley Scotts Napoleon epic scenes of war, sexily torn bodices, and a very short emperor wont be exactly what they get. The battle scenes drag on, the ruler is … [+16036 chars]"
polygon,Polygon,Petrana Radulovic,Hunger Games’ director says Tom Blyth ‘caught me off guard’ as Coriolanus Snow,The Ballad of Songbirds & Snakes stars Rachel Zegler and Tom Blyth. Director Francis Lawrence tells us more about how he landed on the two for the roles.,https://www.polygon.com/23971450/hunger-games-the-ballad-of-songbirds-and-snakes-casting-rachel-zegler-tom-blyth,https://cdn.vox-cdn.com/thumbor/79P7uAZd-ZC2MwwNvNHjBo5e8KU=/0x0:6000x3141/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24866240/boss_unit_220920_01273_r.jpg,2023-11-26T19:02:00Z,"Jennifer Lawrence and Josh Hutchersons performances as Katniss Everdeen and Peeta Mellark defined the original Hunger Games movies. But the prequel movie, set 64 years before Katniss and Peetas story… [+3335 chars]"
,/FILM,staff@slashfilm.com (Hannah Shaw-Williams),"The Marvels Heads For $47-52 Million Opening Weekend, A Historic Low For The MCU","The Marvels is projected to set an unenviable record for the Marvel Cinematic Universe, with the lowest opening weekend in the franchise&amp;#39;s history.",https://www.slashfilm.com/1444499/the-marvels-box-office-opening-weekend-lowest-mcu/,https://www.slashfilm.com/img/gallery/the-marvels-heads-for-47-52-million-opening-weekend-an-historic-low-for-the-mcu/l-intro-1699721779.jpg,2023-11-11T17:10:40Z,"For about a decade or so, Marvel Cinematic Universe movies were such a solid bet at the box office that a sequel grossing ""only"" $644 million was considered a low point. But following the departure o… [+1621 chars]"
